SCOPE;TECHNOLOGY;CARRIER AGGREGATION YES/NOT;TARGET ON SCOPE;CITIES ROUTE LINES PLACE (sub-target);AREAS OF INTEREST;TEST MODALITY (N NOMADIC/D DINAMIC);SMARTPHONE MODEL;FIRMWARE VERSION;HANDSET CAPABILITY [THROUGHPUT DL/UL];LAST ACQUISITION TIMING [YYYY_MM];NED MONTH [YYYY_MM];Country;OPERATOR NAME;MCC;MNC;OPCOS;RAN VENDOR;SCENARIO;DatabaseName;Service;Test;Sub-Test;KPI;KPI value;Latitude;Longitude
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTP;HTTP DOWNLINK - NUMBER OF IP SERVICE ACCESS FAILURES [N];0.0;null;null
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S8 (SM-G950F);4.4.13-13201289-QB17339056 dpi@SWDG2922) / Unavailable / R16NW.G950FXXU1CRC7 / ITV 11.6.3.2_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Voice;Legacy;M2M;MULTIRAB ATTEMPTS FOR QUALIFIED CALLS [N];186.0;45.818096612903226;8.828065989247309
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S8 (SM-G950F);4.4.13-13201289-QB17339056 dpi@SWDG2922) / Unavailable / R16NW.G950FXXU1CRC7 / ITV 11.6.3.2_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Voice;Legacy;M2M;MULTIRAB FAILURE  [N];4.0;45.819435;8.823434
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - NUMBERS OF VIDEOS STARTED AND TERMINATED IN HD WITHOUT VIDEO COMPRESSION;67.0;45.81839117910448;8.828563179104478
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE  - B4 HD SHARE - NUMBERS OF QUALIFIED VIDEO STARTED AND TERMINATED IN HD;67.0;45.81839117910448;8.828563179104478
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;ALL;STATIC YOU TUBE HD - B6 AVG  VIDEO MOS ;4.066423280395731;45.81812289781021;8.828298343065688
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;ALL;STATIC YOU TUBE HD - B2 NUMBERS OF DL REPRODUCTION WITHOUT INTERRUPTIONS;137.0;45.81812289781021;8.828298343065688
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - NUMBER OF ERRORS IN RETAINABILITY [N];0.0;null;null
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - TIME TO DOWNLOAD 500 KBIT [S];1.7277430555555557;45.81775587500001;8.82841220833333
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING HTTP - NUMBER OF IP SERVICE ACCESS FAILURES [N];0.0;null;null
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - IP SERVICE ACCESS TIME [S];0.20265277777777777;45.81775533333333;8.82842103472222
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING HTTP - NUMBER OF DNS+IP SERVICE ACCESS TIMEOUT  [N];0.0;null;null
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL CE;ALL;HTTP + HTTPS UPLINK - UPLOAD Transfer Time [S];3.9320071942446044;45.819605906474784;8.82426218705036
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;ALL;HTTP + HTTPS BROWSING - IP SERVICE ACCESS TIME [S];0.2072775800711744;45.817959444839865;8.828232017793596
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;ALL;STATIC YOU TUBE HD - B6 AVG  VIDEO MOS ;4.077519300372102;45.820460837209296;8.824223674418606
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Live;Video3;Video3 LIVE YOU TUBE HD - AVERAGE VIDEO START TIME [s] on Qualified session;1.7523684210526316;45.81907015037593;8.825915609022557
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL NC;HTTP;DOWNLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF IP SERVICE ACCESS FAILURES [N];0.0;null;null
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;ALL;STATIC YOU TUBE HD - AVERAGE VIDEO START TIME [s] on Qualified session (Time to First Picture);1.6986654135338346;45.81925671052627;8.826322281954889
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Live;Video3;Video3 LIVE YOU TUBE HD - NUMBERS OF VIDEOS STARTED AND TERMINATED IN HD WITHOUT VIDEO COMPRESSION;124.0;45.81947695161291;8.825775298387097
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Live;Video3;Video3 LIVE YOU TUBE  - B4 HD SHARE - NUMBERS OF QUALIFIED VIDEO STARTED AND TERMINATED IN HD;124.0;45.81947695161291;8.825775298387097
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTPS;HTTPS BROWSING - HTTP TRANSFER TIME [S];2.027940298507463;45.81903051865668;8.826172085820888
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;ALL;HTTP + HTTPS BROWSING - TIME TO DOWNLOAD 500 KBIT [S];1.8294408602150538;45.81799716487455;8.828132799283155
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING HTTP - NUMBER OF ATTEMPTS [N];146.0;45.817758513698614;8.828420239726022
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING HTTP - NUMBER OF DNS HOST RESOLUTION FAILURES [N];2.0;45.8179825;8.828143
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - DNS RESOLUTION TIME [S];0.17251388888888888;45.81775540277776;8.828424090277773
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL CE;HTTP;HTTP UPLINK - NUMBER OF ERRORS IN RETAINABILITY [N];1.0;45.83141;8.809372
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL CE;HTTP;HTTP UPLINK - UPLOAD Transfer Time [S];3.6960211267605634;45.81860097183097;8.826536380281688
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - D5. SESSION TIME AVG [S];2.2367762237762236;45.81770142657344;8.82858017482517
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Live;Video3;Video3 LIVE YOU TUBE HD  - B5 AVG  VIDEO RESOLUTION FOR QUALIFIED VIDEOS;1006.5682344997269;45.818601090909105;8.827662712121214
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF DL WITH THROUGHPUT > 1 MBPS;135.0;45.81992394814813;8.824144088888886
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF DL WITH THROUGHPUT > 3 MBPS;126.0;45.82009805555555;8.824132190476192
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF DL WITH THROUGHPUT > 10 MBPS;74.0;45.821529391891886;8.822593351351347
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - PEAK DATA USER RATE [KBIT/S];57950.289329104;45.81991905839414;8.824160102189778
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - THROUGHPUT STANDARD DEVIATION;13285.540459361822;45.81991905839414;8.824160102189778
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - MEAN DATA USER RATE [KBIT/S];16058.433778954579;45.81991905839414;8.824160102189778
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - 10TH PERCENTILE THR.;3271.4213773395604;45.81991905839414;8.824160102189778
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - 90TH PERCENTILE THR.;34303.08216880246;45.81991905839414;8.824160102189778
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;ALL;STATIC YOU TUBE HD - NUMBER OF VIDEO ACCESS ATTEMPTS;141.0;45.81977314893616;8.824092127659574
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;ALL;STATIC YOU TUBE HD - NUMBER OF VIDEO FAILURES;4.0;45.81179125;8.825336
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTP;HTTP DOWNLINK - NUMBER OF DL WITH THROUGHPUT > 3 MBPS;133.0;45.81907878947369;8.826454285714279
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTP;HTTP DOWNLINK - NUMBER OF DL WITH THROUGHPUT > 10 MBPS;118.0;45.81953115254238;8.826689364406779
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTP;HTTP DOWNLINK - NUMBER OF DL WITH THROUGHPUT > 1 MBPS;140.0;45.81900179285715;8.826159678571425
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTP;HTTP DOWNLINK - DOWNLOAD SPEED [KBIT/S] AVG;28032.57217129556;45.81900426241136;8.826097539007089
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTP;HTTP DOWNLINK - PEAK DATA USER RATE [KBIT/S];73459.32745298128;45.81900426241136;8.826097539007089
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTP;HTTP DOWNLINK - THROUGHPUT STANDARD DEVIATION;15531.254718144897;45.81900426241136;8.826097539007089
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTP;HTTP DOWNLINK - 90TH PERCENTILE THR.;47937.56194173593;45.81900426241136;8.826097539007089
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960FDS) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15367606 dpi@SWDH4607) / Unavailable / PPR1.180610.011.G960FXXU2CSB9 / ITV 19.5.1.0_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_08;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTP;HTTP DOWNLINK - 10TH PERCENTILE THR.;6350.545690975073;45.81900426241136;8.826097539007089
